ID,Exp,R2,Eaten
15,C,25,2.07346521444223
16,C,0,0.0
16,C,1,1.4508755658962629
16,C,3,1.5370753405712771
16,C,6,1.6660294250322898
16,C,12,1.5991566033253242
16,C,25,1.4533754097570213
17,C,0,0.0
17,C,1,1.6402866564651228
17,C,3,1.98434450595794
17,C,6,2.035269188411942
17,C,12,1.9054162557445904
17,C,25,2.13914816907875
18,C,0,0.0
18,C,1,2.0200070311754272
18,C,3,2.269264964165976
18,C,6,2.327250137965977
18,C,12,2.6627150808074234
18,C,25,2.627724669501723
19,C,0,0.0
19,C,1,1.725764708332895
19,C,3,1.8677430364526693
19,C,6,2.0514498443870504
19,C,12,1.931685998225465
19,C,25,2.0937346952246183
20,C,0,0.0
20,C,1,1.799571041949528
20,C,3,1.9650848602180928
20,C,6,2.061406360078511
20,C,12,2.212367121226029
20,C,25,2.1535411637223527
21,C,0,0.0
21,C,1,1.7027493151626414
21,C,3,1.8274690964204552
21,C,6,1.9764555947497229
21,C,12,1.878700752633052
21,C,25,1.8260397858487492
22,C,0,0.0
22,C,1,1.7481878296829096
22,C,3,1.9325087474363536
22,C,6,2.0938328981433294
22,C,12,2.0475461086198
22,C,25,2.138227259477415
23,C,0,0.0
23,C,1,1.620515399391709
23,C,3,2.02071211564955
23,C,6,2.0399838839451534
23,C,12,2.068636435498434
23,C,25,2.015321829619661
24,C,0,0.0
24,C,1,1.5618817189947192
24,C,3,1.9135475007931975
24,C,6,1.706733906532415
24,C,12,1.7921605848632909
24,C,25,1.7220962715184125
25,C,0,0.0
25,C,1,1.6510867762686043
25,C,3,1.9417402157599246
25,C,6,1.9958015540959806
25,C,12,2.1030103092372725
25,C,25,2.071629036025391
26,C,0,0.0
26,C,1,1.7642179394430688
26,C,3,1.8562845718697654
26,C,6,2.204426884222227
26,C,12,2.1257947238547734
26,C,25,2.164666146277498
27,C,0,0.0
27,C,1,1.389672500376608
27,C,3,1.6037464150436835
27,C,6,1.5273092246849385
27,C,12,1.830660503168738
27,C,25,1.728478842980554
28,C,0,0.0
28,C,1,1.7881544554276223
28,C,3,1.8624064294981202
28,C,6,2.031795389574377
28,C,12,2.2798755867634655
28,C,25,2.021326758989755
29,C,0,0.0
29,C,1,1.72064500185149
29,C,3,2.0660311407675307
29,C,6,1.9904916546590548
29,C,12,2.025687990092796
29,C,25,2.09287678316771
30,C,0,0.0
30,C,1,1.6474402217864728
30,C,3,1.8208239382635318
30,C,6,1.9505556326017985
30,C,12,1.9560518234960198
30,C,25,2.1675034001813387
31,I+,0,0.0
31,I+,1,1.6271616995995006
31,I+,3,2.0215280349996156
31,I+,6,1.9288816804273556
31,I+,12,2.080320979590583
31,I+,25,1.9006611584320836
32,I+,0,0.0
32,I+,1,1.6500488390596748
32,I+,3,1.7096394478754053
32,I+,6,1.9307272588101918
32,I+,12,1.796724579742333
32,I+,25,1.8896788341421407
33,I+,0,0.0
33,I+,1,1.522685455219376
33,I+,3,1.6386840556640154
33,I+,6,1.842761546838687
33,I+,12,1.760239196820049
33,I+,25,1.9713377391524771
34,I+,0,0.0
34,I+,1,1.5383803597487744
34,I+,3,1.6986390523262385
34,I+,6,1.7211255367443832
34,I+,12,1.846298006839123
34,I+,25,1.6993536805562137
35,I+,0,0.0
35,I+,1,1.5062379725127284
35,I+,3,1.7471977000063603
35,I+,6,1.9426504785264598
35,I+,12,1.783138535421002
35,I+,25,1.9204041157822374
36,I+,0,0.0
36,I+,1,1.7740262168942378
36,I+,3,2.1727543240364353
36,I+,6,2.06276200585173
36,I+,12,2.173767955854753
36,I+,25,1.9850061740593983
37,I+,0,0.0
37,I+,1,1.6936665252584295
37,I+,3,2.02205022484737
37,I+,6,1.9680787080247872
37,I+,12,1.8738232773261287
37,I+,25,1.7796353534283738
38,I+,0,0.0
38,I+,1,1.5530471643359929
38,I+,3,1.7865071006985467
38,I+,6,1.7728290191404685
38,I+,12,1.7407636945815128
38,I+,25,1.8124984758871772
39,I+,0,0.0
39,I+,1,1.5293774866291872
39,I+,3,1.7727213248222062
39,I+,6,1.7788843364177935
39,I+,12,1.8395248831572304
39,I+,25,2.0042739523010233
40,I+,0,0.0
40,I+,1,1.7718641497562513
40,I+,3,2.074400254526463
40,I+,6,2.0472476230343832
40,I+,12,1.9293377483208831
40,I+,25,2.4497003273675424
41,I+,0,0.0
41,I+,1,1.6263131403415199
41,I+,3,1.7363718221304723
41,I+,6,2.007546746662449
41,I+,12,1.819700525784864
41,I+,25,1.9114031895889476
42,I+,0,0.0
42,I+,1,1.5905727147951036
42,I+,3,1.7817300808832848
42,I+,6,1.8461581705196661
42,I+,12,1.6633038639817952
42,I+,25,1.8266103928288768
43,I+,0,0.0
43,I+,1,1.5432803837866484
43,I+,3,2.0908910293329304
43,I+,6,2.091823837764247
43,I+,12,1.9886717887521064
43,I+,25,1.9734962768134114
44,I+,0,0.0
44,I+,1,1.587064703140182
44,I+,3,1.6875462234482037
44,I+,6,1.8019761110781198
44,I+,12,1.6568929421877145
44,I+,25,1.7660207288021397
45,I+,0,0.0
45,I+,1,1.6911857438710576
45,I+,3,1.7582289780515246
45,I+,6,1.78909350292335
45,I+,12,1.9556535135574695
45,I+,25,1.9868104297790685
46,I+,0,0.0
46,I+,1,1.5506993220676362
46,I+,3,1.6857224035643685
46,I+,6,1.812016778967514
46,I+,12,1.5341135278415197
46,I+,25,1.8589168526316884
47,I+,0,0.0
47,I+,1,1.451144261850914
47,I+,3,1.5857146120552879
47,I+,6,1.8237780189515513
47,I+,12,1.7479890290666256
47,I+,25,1.7691574087900566
48,I+,0,0.0
48,I+,1,1.6695928795111175
48,I+,3,2.0347485479791
48,I+,6,2.111913109128449
48,I+,12,2.188831656217027
48,I+,25,2.0775811114233687
49,I+,0,0.0
49,I+,1,1.527616955217177
49,I+,3,1.7238707374900615
49,I+,6,1.5528462727105448
49,I+,12,1.7013725208853492
49,I+,25,1.7191471819092643
50,I+,0,0.0
50,I+,1,1.8081370596099007
50,I+,3,2.0760484137641844
50,I+,6,2.070280889782534
50,I+,12,1.9155329277998214
50,I+,25,2.0065244573153276
51,I+,0,0.0
51,I+,1,1.469005103121483
51,I+,3,1.760414265327365
51,I+,6,1.9495598133404402
51,I+,12,1.841251901819601
51,I+,25,1.7191333486658098
52,I+,0,0.0
52,I+,1,1.626927207463631
52,I+,3,1.927497334982209
52,I+,6,2.187111904521119
52,I+,12,2.015956950577332
52,I+,25,2.034044114616794
53,I+,0,0.0
53,I+,1,1.7752427609916215
53,I+,3,2.360608970249958
53,I+,6,2.237650594979995
53,I+,12,2.3339639541511272
53,I+,25,2.125672118448354
54,I+,0,0.0
54,I+,1,1.5907193157398303
54,I+,3,1.797571664361854
54,I+,6,1.9430261194889997
54,I+,12,2.088116070354034
54,I+,25,1.8861550155344524
55,I+,0,0.0
55,I+,1,1.7584678486657885
55,I+,3,2.0841030101821807
55,I+,6,1.9550525653408342
55,I+,12,1.8088045300905777
55,I+,25,2.1259492806199405
56,I+,0,0.0
56,I+,1,1.4512508565368645
56,I+,3,1.6380500751508011
56,I+,6,1.6443951235268874
56,I+,12,1.7253728289869728
56,I+,25,1.6448762249092812
57,I+,0,0.0
57,I+,1,1.5827398283734777
57,I+,3,1.9732224342406177
57,I+,6,1.8464642097334938
57,I+,12,1.933681010783554
57,I+,25,1.9692345607367758
58,I+,0,0.0
58,I+,1,1.7657538327936575
58,I+,3,1.937600959274119
58,I+,6,1.7818584445383856
58,I+,12,2.146863225718937
58,I+,25,1.8837613476874089
59,I+,0,0.0
59,I+,1,1.7476611751408726
59,I+,3,2.003857221469098
59,I+,6,1.847613000367334
59,I+,12,1.7539040617256885
59,I+,25,2.0213210744237076
60,I+,0,0.0
60,I+,1,1.624712614204119
60,I+,3,1.9094789404090997
60,I+,6,1.971230749172186
60,I+,12,2.08574701244867
60,I+,25,2.0299024714287666
61,I-,0,0.0
61,I-,1,1.5916114507002825
61,I-,3,1.6806093391444719
61,I-,6,1.817871468211849
61,I-,12,1.6532003969065476
61,I-,25,1.8040789745944612
62,I-,0,0.0
62,I-,1,1.456650125489007
62,I-,3,1.6798429629850111
62,I-,6,1.882310942431625
62,I-,12,1.891687273496848
62,I-,25,1.8311737179994796
63,I-,0,0.0
63,I-,1,1.7615755937431032
63,I-,3,1.8553287707343118
63,I-,6,2.104293926283428
63,I-,12,2.0645120426194263
63,I-,25,2.1834281462648115
64,I-,0,0.0
64,I-,1,1.7023125750291441
64,I-,3,1.9194733745535448
64,I-,6,1.9761806387847347
64,I-,12,2.0754137203563054
64,I-,25,2.0085613330847427
65,I-,0,0.0
65,I-,1,1.4159643998964189
65,I-,3,1.5555953033374497
65,I-,6,1.5695896767898287
65,I-,12,1.6810821482492189
65,I-,25,1.6426532846258954
66,I-,0,0.0
66,I-,1,1.4057828980369271
66,I-,3,1.5546917659244217
66,I-,6,1.6751207816274158
66,I-,12,1.6833222444298601
66,I-,25,1.5903055576075682
67,I-,0,0.0
67,I-,1,1.6899036793071023
67,I-,3,1.727566789957391
67,I-,6,1.8754362545429493
67,I-,12,1.961848369814971
67,I-,25,1.8924629104176032
68,I-,0,0.0
68,I-,1,1.5036890806787437
68,I-,3,1.6841899579292423
68,I-,6,1.639856245006629
68,I-,12,1.8000536513881609
68,I-,25,1.6506770587452213
69,I-,0,0.0
69,I-,1,1.5986322944767335
69,I-,3,1.8498632243808617
69,I-,6,1.7935716091598464
69,I-,12,1.8834992087631945
69,I-,25,1.7910671210823879
70,I-,0,0.0
70,I-,1,1.8060672277327317
70,I-,3,1.79661123369557
70,I-,6,2.0400762558211927
70,I-,12,1.9761770546129436
70,I-,25,2.015243286882952
71,I-,0,0.0
71,I-,1,1.952020477936631
71,I-,3,2.0071391066999626
71,I-,6,2.0788058658358888
71,I-,12,2.1512328666254734
71,I-,25,2.154644896167698
72,I-,0,0.0
72,I-,1,1.4809425399657676
72,I-,3,1.556783397692846
72,I-,6,1.6286552767983404
72,I-,12,1.7333871880552865
72,I-,25,1.6728698182237196
73,I-,0,0.0
73,I-,1,1.5794769031326752
73,I-,3,1.6751533566094134
73,I-,6,1.5648825159843314
73,I-,12,1.6716444999537372
73,I-,25,1.6257966690466996
74,I-,0,0.0
74,I-,1,1.8414392719100943
74,I-,3,2.1702411294760258
74,I-,6,2.2714976065311663
74,I-,12,2.355080264809186
74,I-,25,2.2960670910291268
75,I-,0,0.0
75,I-,1,1.3898880766193737
75,I-,3,1.514114505128487
75,I-,6,1.810247874231364
75,I-,12,1.622165761108631
75,I-,25,1.668435991514856
76,I-,0,0.0
76,I-,1,2.00370939168224
76,I-,3,1.9440178610509096
76,I-,6,2.3089092691061577
76,I-,12,2.3007623922173246
76,I-,25,2.2782397711520814
77,I-,0,0.0
77,I-,1,1.650986339454756
77,I-,3,1.9010305746706175
77,I-,6,1.8909248281939626
77,I-,12,1.888031683542607
77,I-,25,2.136078008140844
78,I-,0,0.0
78,I-,1,1.6647228957587064
78,I-,3,1.8428281400962376
78,I-,6,1.9211717934394617
78,I-,12,1.9902321870777524
78,I-,25,2.0981662746249183
79,I-,0,0.0
79,I-,1,1.7605511121203112
79,I-,3,1.9607193557466698
79,I-,6,1.872746003417364
79,I-,12,1.885573818652492
79,I-,25,2.277784801694747
80,I-,0,0.0
80,I-,1,1.6560126285544514
80,I-,3,1.7357360469820442
80,I-,6,2.013994101694264
80,I-,12,1.8453989297918976
80,I-,25,1.907350432507965
81,I-,0,0.0
81,I-,1,1.5443774470218536
81,I-,3,1.7765230168494501
81,I-,6,1.8612922585529688
81,I-,12,1.8047516670065444
81,I-,25,1.9083956723179694
82,I-,0,0.0
82,I-,1,1.4757147139661964
82,I-,3,1.7939266483850058
82,I-,6,1.634337915508465
82,I-,12,1.7069521906236507
82,I-,25,1.78805475043912
83,I-,0,0.0
83,I-,1,1.8120545618998047
83,I-,3,1.912752698301883
83,I-,6,2.025054942143994
83,I-,12,1.974307727613577
83,I-,25,2.0200854110156237
84,I-,0,0.0
84,I-,1,1.6849851892974614
84,I-,3,1.9728358941420283
84,I-,6,1.8384244250811905
84,I-,12,2.1759618084133616
84,I-,25,2.1640376151857983
85,I-,0,0.0
85,I-,1,1.7783722696786115
85,I-,3,1.9863130957227666
85,I-,6,2.0840855929023823
85,I-,12,2.331486465349449
85,I-,25,2.1128386536781147
86,I-,0,0.0
86,I-,1,1.640986278981026
86,I-,3,1.7166073910866555
86,I-,6,1.9041594631647296
86,I-,12,1.7259614720074368
86,I-,25,1.9256216891281877
87,I-,0,0.0
87,I-,1,1.9948390499601223
87,I-,3,2.211904206496548
87,I-,6,2.2598313106329755
87,I-,12,2.3244142695455823
87,I-,25,2.251529170009986
88,I-,0,0.0
88,I-,1,1.5568778241597423
88,I-,3,1.7422914238525444
88,I-,6,1.6421562758636514
88,I-,12,1.6114140734257731
88,I-,25,1.7936434583278935
89,I-,0,0.0
89,I-,1,1.8397258714995577
89,I-,3,2.0881022830960454
89,I-,6,2.282275255921058
89,I-,12,2.1036323993264254
89,I-,25,2.257956245326478
90,I-,0,0.0
90,I-,1,1.5920338818757112
90,I-,3,1.8574815606365285
90,I-,6,2.0927201549469463
90,I-,12,1.8653982611061393
90,I-,25,1.764567365608193
