ID,Exp,R2,Eaten
61,C,12,1.994320386595441
61,C,25,2.1049284424077372
62,C,0,0.0
62,C,1,1.6791145007887762
62,C,3,1.8656675039635193
62,C,6,1.84114501311339
62,C,12,1.9753867408187893
62,C,25,1.9400630362425297
63,C,0,0.0
63,C,1,1.6045713393189176
63,C,3,1.8372282815879963
63,C,6,1.9368642916660055
63,C,12,1.7411904455165088
63,C,25,1.8778662284962666
64,C,0,0.0
64,C,1,1.5949696146073902
64,C,3,1.745236333957532
64,C,6,1.9006411304069133
64,C,12,1.7682395249873823
64,C,25,2.0333977155987664
65,C,0,0.0
65,C,1,1.8319895583471866
65,C,3,1.8632700280470769
65,C,6,2.0345980707323914
65,C,12,1.9541963881924391
65,C,25,1.9939021442907
66,C,0,0.0
66,C,1,1.491204940550608
66,C,3,1.6551627011941352
66,C,6,1.6644444977916468
66,C,12,1.7116453720501987
66,C,25,1.8311887287303392
67,C,0,0.0
67,C,1,1.7169416329881604
67,C,3,1.9998085102836833
67,C,6,1.97029070695564
67,C,12,1.9041857940284992
67,C,25,1.9031556291954899
68,C,0,0.0
68,C,1,1.9622657037540185
68,C,3,2.0224903794186626
68,C,6,2.1429290361773847
68,C,12,2.0746994551039353
68,C,25,2.0956694808680245
69,C,0,0.0
69,C,1,1.6122901452209137
69,C,3,1.9859249556415814
69,C,6,1.7950460626046696
69,C,12,1.8773960792104472
69,C,25,1.8635789196108767
70,C,0,0.0
70,C,1,1.9505057928644711
70,C,3,2.21223954331966
70,C,6,2.179833781382187
70,C,12,2.391552839423153
70,C,25,2.4189196017572088
71,C,0,0.0
71,C,1,1.8739577768422713
71,C,3,2.144052256638774
71,C,6,2.2083536990046553
71,C,12,2.2608435413083927
71,C,25,2.1664390235866757
72,C,0,0.0
72,C,1,1.4794219956285906
72,C,3,1.8045428267201993
72,C,6,1.799803984357587
72,C,12,1.9659508133176031
72,C,25,2.1778038036172993
73,C,0,0.0
73,C,1,1.6281757400239352
73,C,3,1.9275327823837316
73,C,6,1.9393327340043038
73,C,12,2.0739974355169988
73,C,25,2.2149510600930626
74,C,0,0.0
74,C,1,1.817837538772172
74,C,3,2.2586097677258343
74,C,6,2.3268068662674803
74,C,12,2.1903839187429597
74,C,25,2.4358377822401707
75,C,0,0.0
75,C,1,1.4646212251054012
75,C,3,1.7223076595424884
75,C,6,1.8154535563240959
75,C,12,1.6710835548588068
75,C,25,1.937306345646517
76,C,0,0.0
76,C,1,1.863471436139246
76,C,3,2.0827063851581125
76,C,6,2.1001825061005546
76,C,12,2.317139492849216
76,C,25,2.4840500965507735
77,C,0,0.0
77,C,1,1.6751280429915765
77,C,3,1.9782535190446668
77,C,6,2.042934455570734
77,C,12,1.9199308592101285
77,C,25,1.9818419703468835
78,C,0,0.0
78,C,1,1.6245032752193536
78,C,3,1.7987137627463892
78,C,6,1.6765575568452589
78,C,12,1.8622765446050142
78,C,25,1.8265354148652833
79,C,0,0.0
79,C,1,1.5780591740172256
79,C,3,1.734957166619538
79,C,6,1.8482715203863433
79,C,12,1.9276364925318616
79,C,25,1.92934794820377
80,C,0,0.0
80,C,1,1.7273188464493145
80,C,3,1.728979853596147
80,C,6,1.7435332893107531
80,C,12,1.753884849031803
80,C,25,2.0723469198259594
81,C,0,0.0
81,C,1,1.4954796158474284
81,C,3,1.6753437835772498
81,C,6,1.8539919661304616
81,C,12,1.8961096633703087
81,C,25,1.8294546564510816
82,C,0,0.0
82,C,1,1.4846874567045274
82,C,3,1.9183397013235837
82,C,6,1.862539454935497
82,C,12,1.6933511455512684
82,C,25,1.863913694804866
83,C,0,0.0
83,C,1,1.6449056196148448
83,C,3,1.8125472447902495
83,C,6,1.819500450433578
83,C,12,1.8786234300128208
83,C,25,1.989929260271238
84,C,0,0.0
84,C,1,1.784035117427776
84,C,3,2.1945807556693064
84,C,6,2.1034755872456743
84,C,12,2.181344844881915
84,C,25,2.290027036093743
85,C,0,0.0
85,C,1,1.679864647825871
85,C,3,1.925153324322941
85,C,6,2.2421649795447283
85,C,12,2.15909476054533
85,C,25,2.094145392623681
86,C,0,0.0
86,C,1,1.8876972453943843
86,C,3,1.8024233354527954
86,C,6,1.8356718394527778
86,C,12,1.9939707414574064
86,C,25,1.9929396100291168
87,C,0,0.0
87,C,1,1.559377998181419
87,C,3,1.7003856569878077
87,C,6,1.906308846648682
87,C,12,1.8381308224103143
87,C,25,1.989679015712624
88,C,0,0.0
88,C,1,1.428787849189765
88,C,3,1.658156819538871
88,C,6,1.7851313985080248
88,C,12,1.8184537837467287
88,C,25,1.8155271240936022
89,C,0,0.0
89,C,1,1.8553494743705101
89,C,3,2.100471797435864
89,C,6,2.246749115942257
89,C,12,1.9975730940499634
89,C,25,2.384730578931539
90,C,0,0.0
90,C,1,1.7752900470883415
90,C,3,2.142929733353544
90,C,6,1.9989259067164893
90,C,12,1.9979544374063378
90,C,25,2.145565465870182
91,C,0,0.0
91,C,1,1.4602961835096917
91,C,3,1.8185058141816597
91,C,6,1.7879896419012777
91,C,12,1.7221847140592481
91,C,25,1.8814203468970685
92,C,0,0.0
92,C,1,1.598701915350069
92,C,3,1.851320017831945
92,C,6,1.9288777733692326
92,C,12,2.171199491023091
92,C,25,2.0406541120243595
93,C,0,0.0
93,C,1,1.5007862119881685
93,C,3,1.673482769325632
93,C,6,1.6333258826614063
93,C,12,1.7898496457633892
93,C,25,1.7783468122096158
94,C,0,0.0
94,C,1,1.5986702520334146
94,C,3,1.67913951506843
94,C,6,1.9043056375398963
94,C,12,1.8014214976007612
94,C,25,2.1036243965840513
95,C,0,0.0
95,C,1,1.7245932885986228
95,C,3,2.0863454722211308
95,C,6,2.092317153262728
95,C,12,2.2169514459309756
95,C,25,2.1155226349244223
96,C,0,0.0
96,C,1,1.7045157459412112
96,C,3,1.8390394406156827
96,C,6,2.16124986229556
96,C,12,2.066421431284621
96,C,25,1.9309014701833975
97,C,0,0.0
97,C,1,1.5673507628304528
97,C,3,1.7515029119374377
97,C,6,1.4937873970724969
97,C,12,1.7147899244886031
97,C,25,1.8738759642296048
98,C,0,0.0
98,C,1,1.5939705872990635
98,C,3,1.9211223555313421
98,C,6,1.962348736341726
98,C,12,2.020677289517508
98,C,25,2.191446498343316
99,C,0,0.0
99,C,1,1.6400630327769823
99,C,3,1.7184820120512712
99,C,6,1.6612309011789372
99,C,12,1.8133231567904244
99,C,25,1.9564563910683503
100,C,0,0.0
100,C,1,1.9204787715471807
100,C,3,2.008349948431043
100,C,6,2.2254318142413823
100,C,12,2.174325355129372
100,C,25,2.100430328652999
101,I+,0,0.0
101,I+,1,1.4412595136510713
101,I+,3,1.6747368675154093
101,I+,6,1.7181471951427643
101,I+,12,1.8133023411889817
101,I+,25,1.7336863651782592
102,I+,0,0.0
102,I+,1,1.4975818775799392
102,I+,3,1.6967946412771573
102,I+,6,1.6344451428720557
102,I+,12,1.7048246059297296
102,I+,25,1.8623771149030426
103,I+,0,0.0
103,I+,1,1.530085654842517
103,I+,3,1.7543378406808146
103,I+,6,1.9307621844860645
103,I+,12,2.2259538162939445
103,I+,25,2.015186223159597
104,I+,0,0.0
104,I+,1,1.6020531375955316
104,I+,3,1.8720915504152769
104,I+,6,1.9668653854919242
104,I+,12,1.8905856499053129
104,I+,25,1.9762429828859915
105,I+,0,0.0
105,I+,1,1.677652713572945
105,I+,3,1.6513413431031863
105,I+,6,1.730839101274072
105,I+,12,1.7091037031348715
105,I+,25,1.7849644583352067
106,I+,0,0.0
106,I+,1,1.4145545634383518
106,I+,3,1.6090354923015326
106,I+,6,1.6795275431110739
106,I+,12,1.621956647140015
106,I+,25,1.6527867094046635
107,I+,0,0.0
107,I+,1,1.542340047278473
107,I+,3,1.8098208937176785
107,I+,6,2.056777535662553
107,I+,12,1.9556145275310783
107,I+,25,1.949724771209804
108,I+,0,0.0
108,I+,1,1.6667086700781535
108,I+,3,1.8811574792082781
108,I+,6,2.085858316964778
108,I+,12,2.0033317311282293
108,I+,25,2.089552041935329
109,I+,0,0.0
109,I+,1,1.7950263559449828
109,I+,3,2.0408601498792978
109,I+,6,1.9747772611979113
109,I+,12,2.172236759369295
109,I+,25,2.0128843788987387
110,I+,0,0.0
110,I+,1,1.4575514679859165
110,I+,3,1.5569713503352898
110,I+,6,1.6965353884249201
110,I+,12,1.8158956553588848
110,I+,25,1.5907837857010854
111,I+,0,0.0
111,I+,1,1.626559550266116
111,I+,3,1.8106226129723948
111,I+,6,1.8776992885725452
111,I+,12,1.8247833884671325
111,I+,25,1.991960866079539
112,I+,0,0.0
112,I+,1,1.7952142782801261
112,I+,3,2.292750470531339
112,I+,6,2.3899286607584074
112,I+,12,2.1831661034100107
112,I+,25,2.020496360820389
113,I+,0,0.0
113,I+,1,1.5894282793274452
113,I+,3,1.840258296409758
113,I+,6,1.638734568067525
113,I+,12,1.714344747642027
113,I+,25,1.6866695931915336
114,I+,0,0.0
114,I+,1,1.8107169154107572
114,I+,3,2.224587892664436
114,I+,6,2.327540382671642
114,I+,12,2.495135224565364
114,I+,25,2.4446359062507734
115,I+,0,0.0
115,I+,1,1.584783011089247
115,I+,3,1.9463708217819844
115,I+,6,2.156922166809684
115,I+,12,2.114182689861419
115,I+,25,1.8595569150695768
116,I+,0,0.0
116,I+,1,1.437154851437364
116,I+,3,1.7503059930820044
116,I+,6,1.8564313427732138
116,I+,12,2.042164758061431
116,I+,25,1.8701041033824906
117,I+,0,0.0
117,I+,1,1.7702973771562316
117,I+,3,2.099120176292434
117,I+,6,2.187870711614847
117,I+,12,2.2165772226969103
117,I+,25,2.235153966732328
118,I+,0,0.0
118,I+,1,1.4747285626916171
118,I+,3,1.5732006970383754
118,I+,6,1.6997851825193608
118,I+,12,1.9230740294174324
118,I+,25,1.8742206287095604
119,I+,0,0.0
119,I+,1,1.445930545823444
119,I+,3,1.544586267848885
119,I+,6,1.6332540824385255
119,I+,12,1.6369036059069622
119,I+,25,1.5992801892305786
120,I+,0,0.0
120,I+,1,1.7221615038309401
120,I+,3,2.0239073863445687
120,I+,6,1.974655085002599
120,I+,12,1.9943852821042587
120,I+,25,2.057160175072656
121,I+,0,0.0
121,I+,1,1.7430339989500363
121,I+,3,1.8530419547275185
121,I+,6,2.1195798219993596
121,I+,12,1.9801872409077206
121,I+,25,2.0665044214202104
122,I+,0,0.0
122,I+,1,1.600831434365953
122,I+,3,2.073519925537557
122,I+,6,1.9517291272887356
122,I+,12,2.0290231731228805
122,I+,25,2.1893412897066438
123,I+,0,0.0
123,I+,1,1.392203752913864
123,I+,3,1.4585635667145298
123,I+,6,1.5786641295633226
123,I+,12,1.5093154204572736
123,I+,25,1.5168185577335696
124,I+,0,0.0
124,I+,1,1.5220733592823081
124,I+,3,1.8290194840803837
124,I+,6,1.9936367138521827
124,I+,12,1.9060625071316928
124,I+,25,1.8485490247001544
125,I+,0,0.0
125,I+,1,1.767253280479046
125,I+,3,1.7539794582875052
125,I+,6,2.1105417573999925
125,I+,12,2.0211364262001332
125,I+,25,2.0588036966953522
126,I+,0,0.0
126,I+,1,1.6541717773641855
126,I+,3,2.0215702947407133
126,I+,6,2.024124953546707
126,I+,12,2.0652727689599315
126,I+,25,2.1453227404457533
127,I+,0,0.0
127,I+,1,1.7740262168942378
127,I+,3,2.1727543240364353
127,I+,6,2.06276200585173
127,I+,12,2.173767955854753
127,I+,25,1.9850061740593983
128,I+,0,0.0
128,I+,1,1.5142298145234607
128,I+,3,1.6739556323835656
128,I+,6,1.7562621384952495
128,I+,12,1.8716640098842958
128,I+,25,1.8722063701447709
129,I+,0,0.0
129,I+,1,1.622224487059039
129,I+,3,1.906752545910499
129,I+,6,2.1186117958203234
129,I+,12,2.0017373205413107
129,I+,25,2.205424666345967
130,I+,0,0.0
130,I+,1,1.5137283539033166
130,I+,3,1.5218989457965653
130,I+,6,1.6603216368715634
130,I+,12,1.6424507166732318
130,I+,25,1.6139568861877067
131,I+,0,0.0
131,I+,1,1.8718900228105175
131,I+,3,2.3090823100488738
131,I+,6,2.5559188503656682
131,I+,12,2.467833316691608
131,I+,25,2.660195340525245
132,I+,0,0.0
132,I+,1,1.812933192636673
132,I+,3,1.9158967715968025
132,I+,6,2.1934385004114176
132,I+,12,1.8346214303334982
132,I+,25,1.9759033760581275
133,I+,0,0.0
133,I+,1,1.543110476119526
133,I+,3,1.5671153735512695
133,I+,6,1.8284518862908903
133,I+,12,1.792626535436071
133,I+,25,1.7708035827546145
134,I+,0,0.0
134,I+,1,1.750937877277192
134,I+,3,1.9964745666682957
134,I+,6,2.15302444465784
134,I+,12,2.3166287663125176
134,I+,25,2.175996243033311
135,I+,0,0.0
135,I+,1,1.5670562845024558
135,I+,3,1.873110376220742
135,I+,6,1.7832459366526145
135,I+,12,1.9694786457472533
135,I+,25,1.967914960701966
136,I+,0,0.0
136,I+,1,1.7781878967056586
136,I+,3,1.950333318752452
136,I+,6,1.8982514235228989
136,I+,12,2.1113227168687305
136,I+,25,2.006664000448102
137,I+,0,0.0
137,I+,1,1.5648576752430603
137,I+,3,1.6200034531527283
137,I+,6,1.8896029702962818
137,I+,12,1.9042225568095392
137,I+,25,1.9089118010217432
138,I+,0,0.0
138,I+,1,1.4774184996208053
138,I+,3,1.6760388310192849
138,I+,6,1.5890021989969734
138,I+,12,1.6910558916510399
138,I+,25,1.7127867077239707
139,I+,0,0.0
139,I+,1,1.6415561680849293
139,I+,3,2.075913545023955
139,I+,6,2.0040361533560525
139,I+,12,2.084892835025286
139,I+,25,2.2895160000896513
140,I+,0,0.0
140,I+,1,1.2790865542399878
140,I+,3,1.4190537000888301
140,I+,6,1.3416566568284345
140,I+,12,1.3925819444527072
140,I+,25,1.4675561053222668
141,I+,0,0.0
141,I+,1,1.6471238773525532
141,I+,3,1.8700754198758762
141,I+,6,1.9362706375598375
141,I+,12,2.0195082229273984
141,I+,25,2.3274285098157614
142,I+,0,0.0
142,I+,1,1.4971381453971147
142,I+,3,1.6983736149424165
142,I+,6,1.741813052827878
142,I+,12,1.7082256040619619
142,I+,25,1.7461280233354701
143,I+,0,0.0
143,I+,1,1.9911753993646655
143,I+,3,2.434909913103065
143,I+,6,2.486953236808718
143,I+,12,2.7123335441705545
143,I+,25,2.393157013385064
144,I+,0,0.0
144,I+,1,1.3340819778401158
144,I+,3,1.4340059971620964
144,I+,6,1.4162124361354664
144,I+,12,1.6242098277773944
144,I+,25,1.4954144057187138
145,I+,0,0.0
145,I+,1,1.7879481260828436
145,I+,3,1.9359985109956095
145,I+,6,1.8945784540436128
145,I+,12,2.15701512960084
145,I+,25,2.082952609466482
146,I+,0,0.0
146,I+,1,1.6911857438710576
146,I+,3,1.7582289780515246
146,I+,6,1.78909350292335
146,I+,12,1.9556535135574695
146,I+,25,1.9868104297790685
147,I+,0,0.0
147,I+,1,1.1975522240003293
147,I+,3,1.4024405033680492
147,I+,6,1.5258417783112586
147,I+,12,1.474957720585308
147,I+,25,1.5211596671700116
148,I+,0,0.0
148,I+,1,1.5802975981541714
148,I+,3,1.5692208808247017
148,I+,6,1.631802166336432
148,I+,12,1.6337470957799565
148,I+,25,1.6618291639713112
149,I+,0,0.0
149,I+,1,1.7568365770222185
149,I+,3,2.011126260843341
149,I+,6,2.0259274202766204
149,I+,12,2.080855248860194
149,I+,25,2.215452419651025
150,I+,0,0.0
150,I+,1,1.6839904997770951
150,I+,3,1.9165359820131347
150,I+,6,1.822769713553728
150,I+,12,1.8711008912788216
150,I+,25,2.170043545817297
151,I+,0,0.0
151,I+,1,1.8009802300097126
151,I+,3,1.9071348397631553
151,I+,6,2.129524090303585
151,I+,12,1.8628514268334255
151,I+,25,2.011751078814636
152,I+,0,0.0
152,I+,1,1.8729573533208792
152,I+,3,1.8913059397616392
152,I+,6,2.1374477891103134
152,I+,12,2.2165255446903105
152,I+,25,2.1337285255175877
153,I+,0,0.0
153,I+,1,1.9628623897186932
153,I+,3,2.064614550729855
153,I+,6,2.1564597913820225
153,I+,12,2.222114298311198
153,I+,25,2.3138251727259007
154,I+,0,0.0
154,I+,1,1.7601764992149773
154,I+,3,1.9765841466846055
154,I+,6,2.1120791029078663
154,I+,12,2.138802212947691
154,I+,25,2.2589296568669024
155,I+,0,0.0
155,I+,1,1.6738540026582545
155,I+,3,1.912536903756633
155,I+,6,2.058633039765274
155,I+,12,2.0857599213395384
155,I+,25,1.9524597845652143
156,I+,0,0.0
156,I+,1,1.6554262017187447
156,I+,3,2.056997217211846
156,I+,6,1.9844480798150437
156,I+,12,2.1548036639159096
156,I+,25,2.0319272593378885
157,I+,0,0.0
157,I+,1,1.503555683425738
157,I+,3,1.6929987236739175
157,I+,6,1.7024970007737217
157,I+,12,1.7312689557423324
157,I+,25,1.603012121309377
158,I+,0,0.0
158,I+,1,1.6740401599143715
158,I+,3,2.008665916420203
158,I+,6,2.009240151718879
158,I+,12,1.9281752933034069
158,I+,25,2.1240424724993376
159,I+,0,0.0
159,I+,1,1.5195890260923435
159,I+,3,1.7505432810350605
159,I+,6,1.6609993090582265
159,I+,12,1.8099552795163922
159,I+,25,1.7376013497291718
160,I+,0,0.0
160,I+,1,1.437311843372297
160,I+,3,1.816393830143216
160,I+,6,1.8912543522485556
160,I+,12,1.796461680893532
160,I+,25,1.7983478852364443
161,I+,0,0.0
161,I+,1,1.5863404201558928
161,I+,3,1.8491176963656766
161,I+,6,1.9791090668461233
161,I+,12,2.247616536924456
161,I+,25,2.262009678242228
162,I+,0,0.0
162,I+,1,1.9095189960324115
162,I+,3,2.2023794930291576
162,I+,6,2.4235495562914893
162,I+,12,2.203764077558795
162,I+,25,2.470438322049499
163,I+,0,0.0
163,I+,1,1.5547313754566423
163,I+,3,1.6599421230041471
163,I+,6,1.680176034342218
