ID,Exp,R2,Eaten
39,C,25,1.6894335726073264
40,C,0,0.0
40,C,1,1.683786982576274
40,C,3,1.766597922175447
40,C,6,1.9819303037664835
40,C,12,1.845274182614984
40,C,25,2.2527760921740128
41,C,0,0.0
41,C,1,1.7102772026496087
41,C,3,1.985995215716394
41,C,6,2.083014419598812
41,C,12,2.053135317276449
41,C,25,2.27396039473235
42,C,0,0.0
42,C,1,1.6272759444383214
42,C,3,1.9426947813658515
42,C,6,1.872295766085572
42,C,12,1.8796929412363774
42,C,25,1.6803093809595946
43,C,0,0.0
43,C,1,1.7728288875666454
43,C,3,2.0066555223854374
43,C,6,1.8590803936808982
43,C,12,2.1807628619362567
43,C,25,2.0860578324019863
44,C,0,0.0
44,C,1,1.3625890764979371
44,C,3,1.4304234500296298
44,C,6,1.5875472627537845
44,C,12,1.4393380201885198
44,C,25,1.601816017274874
45,C,0,0.0
45,C,1,1.9780491809667333
45,C,3,2.0587735479296367
45,C,6,2.365853796684836
45,C,12,2.5148795568445244
45,C,25,2.4777451566302036
46,C,0,0.0
46,C,1,1.8132531098669404
46,C,3,2.329525128724426
46,C,6,2.019984279088934
46,C,12,2.1525743750358357
46,C,25,2.0091702221411953
47,C,0,0.0
47,C,1,1.7831260315163926
47,C,3,2.1651677719953257
47,C,6,2.150423276418285
47,C,12,2.385908280014311
47,C,25,2.1512892342819407
48,C,0,0.0
48,C,1,1.786829800089758
48,C,3,1.9753616275001884
48,C,6,1.9434534261034049
48,C,12,2.034188745964244
48,C,25,2.169595686608487
49,C,0,0.0
49,C,1,1.7614727223658537
49,C,3,1.994798358027368
49,C,6,1.853683551226743
49,C,12,1.8104624233488178
49,C,25,2.0342197628032515
50,C,0,0.0
50,C,1,1.8886755963056152
50,C,3,2.073168946896269
50,C,6,2.223672520561215
50,C,12,2.0603703658565222
50,C,25,2.433859196894186
51,C,0,0.0
51,C,1,1.6502573171571304
51,C,3,1.8932083669117832
51,C,6,2.0265664382110944
51,C,12,2.0705833006810885
51,C,25,1.957208800113136
52,C,0,0.0
52,C,1,1.9174909704946204
52,C,3,2.1391127988088265
52,C,6,2.241023061600071
52,C,12,2.0925731867966557
52,C,25,2.5282785589271306
53,C,0,0.0
53,C,1,1.5984804458117494
53,C,3,2.0286677325586413
53,C,6,2.082454036033045
53,C,12,2.241024677793323
53,C,25,2.224902708833883
54,C,0,0.0
54,C,1,2.2598862342827215
54,C,3,2.5357932258532987
54,C,6,2.3507923314216885
54,C,12,2.531320601112718
54,C,25,2.739597525784738
55,C,0,0.0
55,C,1,1.588886538238622
55,C,3,1.672808488922185
55,C,6,1.8859596150243834
55,C,12,2.0677275226872016
55,C,25,1.9452279878253964
56,C,0,0.0
56,C,1,1.7124428314466777
56,C,3,2.0219284009442187
56,C,6,1.7531069120527771
56,C,12,2.0173865753587275
56,C,25,2.224402427781141
57,C,0,0.0
57,C,1,1.6895078424170773
57,C,3,1.8588463719862978
57,C,6,1.7247571528781573
57,C,12,2.025774167743758
57,C,25,1.9411133640153349
58,C,0,0.0
58,C,1,1.6728998255069816
58,C,3,1.8884784397933159
58,C,6,2.1815756448019066
58,C,12,2.1266208187600273
58,C,25,2.0798434931773184
59,C,0,0.0
59,C,1,1.6733081084266932
59,C,3,1.8640867589199266
59,C,6,1.8235996287864398
59,C,12,1.962511054457012
59,C,25,1.8967875193942783
60,C,0,0.0
60,C,1,1.8747955661433235
60,C,3,2.0924535450315047
60,C,6,2.2160496054891694
60,C,12,2.0895581187851935
60,C,25,2.087355596459651
61,C,0,0.0
61,C,1,1.7173068328341294
61,C,3,2.1076134189033984
61,C,6,2.1386262956422364
61,C,12,2.082902367010385
61,C,25,2.157557862105259
62,C,0,0.0
62,C,1,1.5869501030320696
62,C,3,1.8556873401513962
62,C,6,1.8327120614669072
62,C,12,1.5773230915167016
62,C,25,1.8834413971829507
63,C,0,0.0
63,C,1,1.9296363755450914
63,C,3,2.153453232641133
63,C,6,2.0081800014118643
63,C,12,2.2718978927481426
63,C,25,2.137621150984145
64,C,0,0.0
64,C,1,1.674643999059689
64,C,3,1.6695294151680486
64,C,6,1.9097934978128703
64,C,12,1.7920771315711583
64,C,25,1.692327952047315
65,C,0,0.0
65,C,1,1.6403053648766608
65,C,3,1.9701010165780162
65,C,6,1.90379418659917
65,C,12,1.9605993316026746
65,C,25,2.1819773038020926
66,C,0,0.0
66,C,1,1.6561884323940483
66,C,3,1.9358474057181707
66,C,6,2.123674470349381
66,C,12,2.1248325150397998
66,C,25,2.0078362766441065
67,C,0,0.0
67,C,1,1.7388940599270637
67,C,3,2.0294108025817366
67,C,6,2.068399430424938
67,C,12,1.9272754362430193
67,C,25,1.9639832850941177
68,C,0,0.0
68,C,1,1.4728218278375493
68,C,3,1.72613422695871
68,C,6,1.7017720702887178
68,C,12,1.9335311004952829
68,C,25,2.031002314550795
69,C,0,0.0
69,C,1,1.5786281172247116
69,C,3,1.8063750066751874
69,C,6,1.9503419597346647
69,C,12,2.164710026591924
69,C,25,2.1326439558789905
70,C,0,0.0
70,C,1,1.5100310571180022
70,C,3,1.738552643519851
70,C,6,1.7112566498153452
70,C,12,1.8532088967631732
70,C,25,1.7236098730656149
71,C,0,0.0
71,C,1,1.583577184400542
71,C,3,1.8578364848697624
71,C,6,1.8635379985894343
71,C,12,1.9429637880539539
71,C,25,1.9091142909546799
72,C,0,0.0
72,C,1,1.6533294544929817
72,C,3,1.7346484391672052
72,C,6,1.846718939586181
72,C,12,1.8712534958890885
72,C,25,2.1255119860410896
73,C,0,0.0
73,C,1,1.8890293668928024
73,C,3,2.0800579023417933
73,C,6,2.045433192839721
73,C,12,2.035362588708133
73,C,25,2.0028954144491125
74,C,0,0.0
74,C,1,1.9024817140988588
74,C,3,1.8329077433091037
74,C,6,2.0214612153274096
74,C,12,2.0574064074939264
74,C,25,2.168166226456607
75,C,0,0.0
75,C,1,1.7688515751383318
75,C,3,1.937697910465055
75,C,6,2.152548337568941
75,C,12,2.103878191531703
75,C,25,2.2108119856194266
76,C,0,0.0
76,C,1,1.4848541748678241
76,C,3,1.6423495700811652
76,C,6,1.6871652055947173
76,C,12,1.5241991107510142
76,C,25,1.6202352677278027
77,C,0,0.0
77,C,1,1.6471325697301797
77,C,3,2.068475838967077
77,C,6,2.130483464874794
77,C,12,1.9917920169874492
77,C,25,2.176201360620085
78,C,0,0.0
78,C,1,1.7548797971393957
78,C,3,2.117643259116154
78,C,6,1.919945470669461
78,C,12,2.026622224389942
78,C,25,1.9987546456558196
79,C,0,0.0
79,C,1,1.485729562920663
79,C,3,1.8374525151433754
79,C,6,1.9701545888952838
79,C,12,1.844302673952228
79,C,25,1.8767902641507044
80,C,0,0.0
80,C,1,1.8129281914463713
80,C,3,1.985410889059652
80,C,6,2.056905605770384
80,C,12,1.9440529499683628
80,C,25,1.900608143664185
81,C,0,0.0
81,C,1,1.9255735760020491
81,C,3,1.9485738069035243
81,C,6,2.0272742367358645
81,C,12,2.101338549246741
81,C,25,2.0249081828602526
82,C,0,0.0
82,C,1,1.5755224355461706
82,C,3,1.7853616334069073
82,C,6,1.7345597443069145
82,C,12,1.9198208056686092
82,C,25,1.8983716966943482
83,C,0,0.0
83,C,1,1.4926264657043258
83,C,3,1.9062979227892842
83,C,6,1.7122277894685334
83,C,12,1.7805222977173292
83,C,25,2.0582494163594567
84,C,0,0.0
84,C,1,1.6811743668105286
84,C,3,1.808979385062217
84,C,6,1.8787218532718497
84,C,12,1.8150679688339737
84,C,25,1.7395023635821225
85,C,0,0.0
85,C,1,2.135452758710105
85,C,3,2.5668363163626697
85,C,6,2.5692562005027293
85,C,12,2.6779678345404996
85,C,25,2.6560461395777333
86,C,0,0.0
86,C,1,1.775319677403403
86,C,3,2.074863322791004
86,C,6,2.2439285689090904
86,C,12,2.0771371839182056
86,C,25,2.074060643787093
87,C,0,0.0
87,C,1,1.6812782279453617
87,C,3,1.6739529829836703
87,C,6,1.8463317972402897
87,C,12,1.864554047295643
87,C,25,1.997396969368781
88,C,0,0.0
88,C,1,1.7099318481538808
88,C,3,1.7650978345369426
88,C,6,1.859026473920267
88,C,12,2.014865794654512
88,C,25,2.1367575996177908
89,C,0,0.0
89,C,1,1.3055554716374962
89,C,3,1.5142960548633768
89,C,6,1.6457356414184459
89,C,12,1.5342255158742018
89,C,25,1.588711148242252
90,C,0,0.0
90,C,1,1.7075154852425667
90,C,3,1.7796322348863165
90,C,6,1.6628912532364757
90,C,12,1.8700621359406806
90,C,25,1.6447392652878472
91,C,0,0.0
91,C,1,1.8623632063877458
91,C,3,2.2388435653719405
91,C,6,1.9963843697025234
91,C,12,2.1585411095878606
91,C,25,2.4763369202534915
92,C,0,0.0
92,C,1,1.8865615564032323
92,C,3,2.3538001073593993
92,C,6,2.148742358044182
92,C,12,2.177978122114235
92,C,25,2.429558116865168
93,C,0,0.0
93,C,1,1.6185273483570752
93,C,3,1.8111262539966344
93,C,6,2.0369253461322394
93,C,12,2.019823086715126
93,C,25,1.9177949930653384
94,C,0,0.0
94,C,1,1.8432486814672178
94,C,3,1.941943534181347
94,C,6,2.298121693335556
94,C,12,2.3576399053112214
94,C,25,2.303150458458585
95,C,0,0.0
95,C,1,1.6826901956971665
95,C,3,1.7253550969605216
95,C,6,1.8851876091172561
95,C,12,2.0112569562525295
95,C,25,2.034900523801075
96,C,0,0.0
96,C,1,2.0349925348751885
96,C,3,2.1463590154631005
96,C,6,2.207940350464074
96,C,12,2.4259389392062913
96,C,25,2.1150732255104896
97,C,0,0.0
97,C,1,1.7656804222541587
97,C,3,2.0208502993891173
97,C,6,2.07444149299815
97,C,12,2.0452320486950986
97,C,25,1.9200175267460915
98,C,0,0.0
98,C,1,1.6096432140511208
98,C,3,1.743163250151699
98,C,6,2.0319040876300436
98,C,12,2.006459291704935
98,C,25,1.9077922126759599
99,C,0,0.0
99,C,1,1.6536071775247099
99,C,3,2.2376175010702952
99,C,6,2.066748339378027
99,C,12,2.283492322295342
99,C,25,2.075712721606974
100,C,0,0.0
100,C,1,1.562117797686542
100,C,3,1.7106630670024645
100,C,6,1.875817203954784
100,C,12,1.753886963732614
100,C,25,1.892556786023981
101,I+,0,0.0
101,I+,1,1.363819999344137
101,I+,3,1.5788886764560486
101,I+,6,1.5824588576743095
101,I+,12,1.550724571493831
101,I+,25,1.7928419388861974
102,I+,0,0.0
102,I+,1,1.5223451606670364
102,I+,3,1.6421080492070141
102,I+,6,1.6697239676316422
102,I+,12,1.7488496144695551
102,I+,25,1.655379549881204
103,I+,0,0.0
103,I+,1,1.614746361359138
103,I+,3,1.8637196321000422
103,I+,6,1.886316455099205
103,I+,12,1.888921032703037
103,I+,25,1.970424223900084
104,I+,0,0.0
104,I+,1,1.5423146477038885
104,I+,3,1.6841943183714934
104,I+,6,1.8439328363221454
104,I+,12,1.767543108792827
104,I+,25,1.747635686807936
105,I+,0,0.0
105,I+,1,1.6091132273445055
105,I+,3,1.9254275054882337
105,I+,6,1.935605929492275
105,I+,12,1.8760229356861762
105,I+,25,1.952448541146374
106,I+,0,0.0
106,I+,1,1.4695296432292841
106,I+,3,1.7005145395953485
106,I+,6,1.8653399930566934
106,I+,12,1.8075259003810003
106,I+,25,1.9436916014208256
107,I+,0,0.0
107,I+,1,1.7168438347176787
107,I+,3,1.9477843313332432
107,I+,6,1.8753213453495001
107,I+,12,2.3156879413973153
107,I+,25,2.1425084880673673
108,I+,0,0.0
108,I+,1,1.8526089477302843
108,I+,3,1.8710446414847128
108,I+,6,2.3419792899238994
108,I+,12,2.144074490222578
108,I+,25,2.119427596654089
109,I+,0,0.0
109,I+,1,1.7187220816083308
109,I+,3,2.010547076313612
109,I+,6,1.957239027748162
109,I+,12,1.9836153629645468
109,I+,25,1.870981912200035
110,I+,0,0.0
110,I+,1,1.6592368698413955
110,I+,3,1.8713750826498847
110,I+,6,1.9960714537501842
110,I+,12,1.999437458015748
110,I+,25,2.1344006274558023
111,I+,0,0.0
111,I+,1,1.632624918398955
111,I+,3,1.831773270265437
111,I+,6,1.7748375578979052
111,I+,12,1.9669562955199005
111,I+,25,2.0675595535550646
112,I+,0,0.0
112,I+,1,1.5866721565030335
112,I+,3,1.8010794067367988
112,I+,6,1.7583246735425735
112,I+,12,1.8412519967523782
112,I+,25,1.9150515017379333
113,I+,0,0.0
113,I+,1,1.7081713622415653
113,I+,3,2.4321057992783883
113,I+,6,2.1579254663853766
113,I+,12,2.14865145586948
113,I+,25,2.2588297070895966
114,I+,0,0.0
114,I+,1,1.4805054641488005
114,I+,3,1.7520544417785
114,I+,6,1.8792972979208997
114,I+,12,1.7828095865769853
114,I+,25,1.7786625953911102
115,I+,0,0.0
115,I+,1,1.467432790502732
115,I+,3,1.7709790146862523
115,I+,6,1.743447181574342
115,I+,12,1.7196763927117782
115,I+,25,1.9755836048011517
116,I+,0,0.0
116,I+,1,1.2866290907743714
116,I+,3,1.7369082535969689
116,I+,6,1.6566043553018808
116,I+,12,1.623209302988306
116,I+,25,1.6335894663253985
117,I+,0,0.0
117,I+,1,1.4825154386872126
117,I+,3,1.7466290238604243
117,I+,6,1.8768676030901912
117,I+,12,1.8657214449365391
117,I+,25,1.9589068787880486
118,I+,0,0.0
118,I+,1,1.534616251121373
118,I+,3,1.7161706502552514
118,I+,6,1.8356306229114123
118,I+,12,1.9515641515936721
118,I+,25,1.8277956800186106
119,I+,0,0.0
119,I+,1,1.7022034410115896
119,I+,3,1.8825459624592038
119,I+,6,2.277409316371238
119,I+,12,2.008994167552493
119,I+,25,2.188506440684899
120,I+,0,0.0
120,I+,1,1.717182003363165
120,I+,3,2.122568970763368
120,I+,6,2.110184239242287
120,I+,12,2.0509849457520497
120,I+,25,2.3336528745937466
121,I+,0,0.0
121,I+,1,1.75970294738588
121,I+,3,2.1378566120868796
121,I+,6,2.2762412630290223
121,I+,12,2.357998341715138
121,I+,25,2.148957853406808
122,I+,0,0.0
122,I+,1,1.797888277008116
122,I+,3,1.9192005566001042
122,I+,6,2.1477425645005472
122,I+,12,2.238110393884568
122,I+,25,2.061939658073928
123,I+,0,0.0
123,I+,1,1.4628195809444187
123,I+,3,1.7622950118433118
123,I+,6,1.8672010937871169
123,I+,12,1.7199068261972732
123,I+,25,1.8090283450018376
124,I+,0,0.0
124,I+,1,1.769133466941629
124,I+,3,1.8383297426981482
124,I+,6,1.6841361489598672
124,I+,12,1.9375300177016455
124,I+,25,1.8375895354944078
125,I+,0,0.0
125,I+,1,1.5497778489971634
125,I+,3,1.9259089406058663
125,I+,6,1.950462621662296
125,I+,12,1.6900001173952293
125,I+,25,1.9236120194320316
126,I+,0,0.0
126,I+,1,1.315371841595758
126,I+,3,1.770606932583527
126,I+,6,1.6419724437467602
126,I+,12,1.598792767537241
126,I+,25,1.6263112011581393
127,I+,0,0.0
127,I+,1,1.797458519852441
127,I+,3,1.8591352955458738
127,I+,6,1.9781203164988317
127,I+,12,1.878568084160986
127,I+,25,1.958824119609235
128,I+,0,0.0
128,I+,1,1.579979790661835
128,I+,3,1.8862802804121521
128,I+,6,1.9446465722509394
128,I+,12,1.8807966186787237
128,I+,25,1.9728997212576995
129,I+,0,0.0
129,I+,1,1.6114556136424398
129,I+,3,1.7805828626800693
129,I+,6,1.7886433981916745
129,I+,12,1.794461784601782
129,I+,25,1.8743935443534823
130,I+,0,0.0
130,I+,1,1.8665256820563185
130,I+,3,2.029455022651406
130,I+,6,1.9978635398788493
130,I+,12,2.16088079694672
130,I+,25,2.1036144483425354
131,I+,0,0.0
131,I+,1,1.8982482331951227
131,I+,3,1.7896631559035843
131,I+,6,2.138905068742973
131,I+,12,2.1188217037994184
131,I+,25,2.0731444680741915
132,I+,0,0.0
132,I+,1,1.7429074836308371
132,I+,3,1.9749999999474
132,I+,6,1.9200624882019948
132,I+,12,2.1180392947322613
132,I+,25,2.1172560356098944
133,I+,0,0.0
133,I+,1,1.9711217197517898
133,I+,3,2.037703511151603
133,I+,6,2.2077921695969978
133,I+,12,2.639523796789151
133,I+,25,2.421342468637287
134,I+,0,0.0
134,I+,1,1.7828265615533874
134,I+,3,2.1258921624501705
134,I+,6,1.9624789669075449
134,I+,12,2.0001195950336648
134,I+,25,2.030103000686535
135,I+,0,0.0
135,I+,1,1.9477608008223928
135,I+,3,2.1227795553043336
135,I+,6,2.244623017554528
135,I+,12,2.388733968277356
135,I+,25,2.5220937038513975
136,I+,0,0.0
136,I+,1,1.4318086531987766
136,I+,3,1.6496049337945116
136,I+,6,1.5771108744908466
136,I+,12,1.6592523295899344
136,I+,25,1.7526024424627757
137,I+,0,0.0
137,I+,1,1.4148269616986213
137,I+,3,1.615087768755746
137,I+,6,1.743218918229475
137,I+,12,1.7249789828820141
137,I+,25,1.7528551726840838
138,I+,0,0.0
138,I+,1,1.627332001141867
138,I+,3,1.7901715378273864
138,I+,6,1.9955103304029294
138,I+,12,2.066339253896052
138,I+,25,2.0627046735641716
139,I+,0,0.0
139,I+,1,1.3528545543551582
139,I+,3,1.5237967858631243
139,I+,6,1.514011643552174
139,I+,12,1.6369363005292774
139,I+,25,1.522347229050596
140,I+,0,0.0
140,I+,1,1.3884754237545638
140,I+,3,1.6308894657069728
140,I+,6,1.6554224590330278
140,I+,12,1.6329395965663571
140,I+,25,1.6349790526260317
141,I+,0,0.0
141,I+,1,1.714623670756684
141,I+,3,2.0279323111785614
141,I+,6,1.9443591901538395
141,I+,12,2.082702156869207
141,I+,25,2.10750107883643
142,I+,0,0.0
142,I+,1,1.8824333267924962
142,I+,3,1.7546868806425786
142,I+,6,1.9374089294820527
142,I+,12,1.7467303093882764
142,I+,25,2.1212276741862466
143,I+,0,0.0
143,I+,1,1.676844745491803
143,I+,3,1.8303407134593639
143,I+,6,1.924145723349468
143,I+,12,2.2246875284302705
143,I+,25,2.235815102519935
144,I+,0,0.0
144,I+,1,1.7470504173153014
144,I+,3,1.9747932071566219
144,I+,6,2.2062416539962983
144,I+,12,2.2071175350882375
144,I+,25,2.1802253025613796
145,I+,0,0.0
145,I+,1,1.5167186964981914
145,I+,3,1.6727186998440737
145,I+,6,1.8440172719680465
145,I+,12,1.9882278920539802
145,I+,25,1.6877075454763144
146,I+,0,0.0
146,I+,1,1.4019499451837893
146,I+,3,1.7385478690739613
146,I+,6,1.8898612289652887
146,I+,12,1.9787110541844155
146,I+,25,1.8759445122027825
147,I+,0,0.0
147,I+,1,1.4719735534142089
147,I+,3,1.5333708370350598
147,I+,6,1.7519210107508847
147,I+,12,1.6397636529180968
147,I+,25,1.7402448649711317
148,I+,0,0.0
148,I+,1,1.5770907862972054
148,I+,3,1.7792361527176428
148,I+,6,1.9048513318294549
148,I+,12,2.0292229772168056
148,I+,25,1.9009226808403288
149,I+,0,0.0
149,I+,1,1.8591197729587863
149,I+,3,1.8971874061044638
149,I+,6,1.9969968489076488
149,I+,12,2.0399782188107736
149,I+,25,2.1592659764056403
150,I+,0,0.0
150,I+,1,1.519055118196463
150,I+,3,1.8334364397737268
150,I+,6,1.7657437879901279
150,I+,12,2.0217535992070688
150,I+,25,1.8384726072409654
151,I+,0,0.0
151,I+,1,1.900096653609917
151,I+,3,2.2252108931666044
151,I+,6,2.0562661822412704
151,I+,12,2.1190348154044027
151,I+,25,2.135822906687432
152,I+,0,0.0
152,I+,1,2.1240791009659774
152,I+,3,2.091511507896417
152,I+,6,2.4440660328666577
152,I+,12,2.2656785613734205
152,I+,25,2.464202804016532
153,I+,0,0.0
153,I+,1,1.5961128672505973
153,I+,3,2.0140103455677516
153,I+,6,1.9843773737544113
153,I+,12,2.0649755649624324
153,I+,25,2.0743550227283185
154,I+,0,0.0
154,I+,1,1.6474182593353444
154,I+,3,1.8603593403416843
154,I+,6,1.9804780068138688
154,I+,12,2.001178809118286
154,I+,25,1.9811131805388569
155,I+,0,0.0
155,I+,1,1.3789997619995953
155,I+,3,1.5612286279006384
155,I+,6,1.5257617925874307
155,I+,12,1.57498985317932
155,I+,25,1.6499425109358663
156,I+,0,0.0
156,I+,1,1.8917009388167165
156,I+,3,1.9950613499305565
156,I+,6,2.1676153227618946
156,I+,12,2.314612447910814
156,I+,25,2.2015923706782847
157,I+,0,0.0
157,I+,1,1.6350856521447945
157,I+,3,1.7479645172613076
157,I+,6,1.9415521614667035
157,I+,12,2.0157284011185617
157,I+,25,1.9514585845055097
158,I+,0,0.0
158,I+,1,1.739785110136658
158,I+,3,1.9503965177000286
158,I+,6,1.9308126588007586
158,I+,12,1.9082267589175304
158,I+,25,1.8909404303956547
159,I+,0,0.0
159,I+,1,1.644012868807236
159,I+,3,1.9817320239302616
159,I+,6,2.0737767209121136
159,I+,12,2.2437813944793543
159,I+,25,2.1145248428026626
160,I+,0,0.0
160,I+,1,1.6139809618673118
160,I+,3,1.9747769884868325
160,I+,6,2.075904430954424
160,I+,12,2.130083026669448
160,I+,25,2.125310365201631
161,I+,0,0.0
161,I+,1,1.7467862055844054
161,I+,3,1.9511750670921084
161,I+,6,2.23365620649425
161,I+,12,1.878639637947105
161,I+,25,1.9124225393565155
162,I+,0,0.0
162,I+,1,1.4199236082443856
162,I+,3,1.6604482720314142
162,I+,6,1.7929224435100657
162,I+,12,1.8281009664475791
162,I+,25,1.957782094663146
163,I+,0,0.0
163,I+,1,1.8217547299386323
163,I+,3,2.083360388398545
